	text	label	update
9708	▁ ハン ズ ぐ で さん が 欲 し さ しか 無 さ す ぎ て 辛 い んで す が .. .	1	True
9709	▁ @ o o ch i mm ▁ す げ ～ \ ( ^ o ^ ) / 俺 も や った 事 ない のに ～	3	True
9710	▁ 今 日 、 明 日 センター 受 ける 人 頑 張 って ね ー	4	True
9711	▁ 電車 で 隣 に 立 った お 兄 さん から め っ ちゃ ニ ン ニ ク の 激 臭 が して き つ かった	1	True
9712	▁ @ C at _ C at 195 8 ▁ けん じ さん 、 お 早 う 御 座 い ます けん じ さん は 自 立 されて ます よ 。 今 日 も 笑 顔 で 元 気 に ( ⌒ ▽ ⌒ ) ▁ ニ ッ コ リ 笑 顔 で 良 い 一 日 になる 〜 ( ^ _ ^ )	0	True
9713	▁ お は ゆ	0	True
9714	▁ 変 な 夢 み て 目 が 覚 めた .. . ▁ ば り 怖 かった	3	True
9715	▁ 地元 牛 の しゃ ぶ しゃ ぶ ♪ ▁ 肉 は も ち ろ ん 柔 らか く て 美 味 し かった んだ け ど ▁ 野 菜 が エ グ ミ も なく て 最高 に 美 味 し かった ▁ @ ▁ 荒 磯 亭 ▁h t t p : / / in st ag r am . c om / p / d x K bc 4 p k G u /	0	True
9716	▁中 途 半 端 な 髪 型 や か いは ね る 〜	1	True
9717	▁ 今 日 は 病院 に 行き ま した	4	True
9718	▁ @ n t k 5 bs k 1 el 5 _ 23 ▁ ほ ん ま にな	3	True
9719	▁a z さん 、 お は よう ご ざ い ます 。 ▁ ハ ード スケ ジュ ール に : ( ; ゙ ゚ ' ω ゚ ' ) : と 、 なり ま した 。 ▁ 体 調 崩 さ ない 様 、 今 夜 は し っ かり と 寝 て く だ さ い ね 。	3	True
9720	▁ な んで 電車 待 ち して る 時に い き なり 部 活 ない で す 。 と か 言 う の ? ? ? ? ▁ い や 、 も っ と 早 く 言 って よ 。 ▁は あ あ あ 。 また 自 転 車 漕 いで 帰 ら な き ゃ 〜 〜 ▁ 最 悪	2	True
9721	▁ @ 19 3 _ T K ▁ 気 に しない ソ ロ ク リア 経験 の 無 い 俺 のが 下 手 だ から	4	True
9722	▁ な ん て こと な の .. . ▁ ひ た す ら わた し は 何 を見 せ られて る の って かん じ や った け ど と り あ え ず N is s y 素 敵 す ぎ る わ ～ む り ～ か わ い い ～ ▁ け ど 、 タ バ コ .. . ▁p ic . t w it ter . c om / T A H o K H T 1 N A	0	True
9723	▁ @ R i _ la k k um a ▁ な した の 急 に	3	True
9724	▁ @ w o o y u k i 0 8 ▁ お は よう ご ざ い ます ♪ や たら 反応 すると 、 も っ と や られる と思 って る か も 今 日 は で だ い ぶ 過 ご し やす いで す	0	True
9725	▁ @ m i _ s k ow ▁ ご め ん ! 過 ぎ た ー 誕生 日 お め で とう ! ! ! 卒業 式 は一 緒 に 写真 撮 って く れて あり が とう ー 最後の 高校 生活 思 い っ き り 楽 し んで ね ー o ( ^ - ^ ) o また 小 津 行 った とき 、 話 そう ね ! !	0	True
9726	▁ く しゃ み した ら 、 ギ ック リ 腰 ( ▁ ́ Д ` ▁) ▁ 不 具 合 発生 ▁ 厄 払 い しない と	1	True
9727	▁ @ m id u 0 9 16 ▁ 遅 く なり ま した ▁ あり が とう ご ざ い ます ( ^ - ^ )	0	True
9728	▁( * ゚ ▽ ゚ ) * 。 _ 。 ) そ ー そ ー ♡ ▁ 去 年 な に 着 て た っ け ? ▁ ほ ん ま や ! 今 年は 一 層 健 康 第一 ! ▁ ちゃ ん と ご は ん 食べ て な ▁ 急 に 寒 く なった のに 扇 風 機 が まだ 部屋 に 鎮 座 して る w w w	4	True
9729	▁ あ 〜 眠 く ない 寝 られ へ ん y o ut u b e も 見 た し 漫画 も 読 んだ 。 もう すること ない 。 暇 だ 〜 寝 たい 〜	1	True
9730	▁ 頭 痛 い と 吐 き 気 止 ま ら ん 。 ▁ 何 故 ? ▁ あ と 、 唇 の ガ サ ガ サ で 割 れる の と ▁ 耳 が 荒 れて キ レ る の 痛 い ▁ 血 出 る ん や も ん 。 ▁ 勘 弁 して よ ね 。 ▁ 結 構 痛 い ん や から 。 ▁ た ま に 唇 ブ ン って 腫 れて たら こ 唇 になる ん や ! ▁ 恥 ず か しい や ん ! !	1	True
9731	▁ お も し ろ い !	0	True
9732	▁そこ 行 きた かった んで す け ど 、 残 念 ながら 時間 切 れ で した	1	True
9733	▁ 昨 日の サ クラ ( ^ o ^ ) / ▁ 葉 っ ぱ の中 に 一 輪 の 花 ▁( at ▁ア サ ガ オ ワールド ) ▁ [ p ic ] ▁ — ▁h t t ps : / / p at h . c om / p / mm n g j	0	True
9734	▁ @ ay an o 18 60 ▁マ ジ で ▁ 話 かけ く れた ら 良 かった のに	1	True
9735	▁ @ m a a _ 12 22 ▁ 言 わ ない と キ ップ 切 られる って なった ら 言 えた	4	True
9736	▁ お っ は よ 〜 ニ ン ニ ン ▁ 今 日の 朝 は ち ょ っ と 寒 い ね っ ▁ あ ん に ん 、 実 は .. . 寒 いの 苦 手 な んだ っ み んな は ど ぉ ▁ 今 日 は 学校 が 早 く 終 わる から ラ ッ キ 〜 ▁ 今 日 も み ん なお 仕 事が ん ば って ね っ あ ん に ん も 学校 行 って き ま 〜 す ▁ い って ら っ しゃ い ▁ ら ぶ ら ぶ パ ワー 送 る よ 〜 ん ▁p ic . t w it ter . c om / K g 4 v UDIG d 0	0	True
9737	▁ 髪 が 伸 び て ボン キュ ン ボン になった サー バル ちゃ ん め っ ちゃ す こ ♡	0	True
9738	▁ 今 日 ロ スカ リー ダー 多い	4	True
9739	▁ @ s im ps on s 44 44 ▁ や っ ち まった	3	True
9740	▁ @ m on p u v ▁ こ んな ツ イ ート して く れる まり なが 可 愛 く て た ま ら ん ( ▁ ̄ ⌓ ▁ ̄ ▁) ♡ ▁ え ! ! ! い ー く ー よう ! ! ! 全 然 いく	0	True
9741	▁ @ m an i z um i _ b ot ▁ こ ら 転 校 生 ちゃ ん のこと イ モ な ん て 呼 ん じ ゃ だ め で し ょ	2	True
9742	▁ @ st ar p r in ce _ 11 ▁ きっ とい い ことが 続く よ ( * ^ ^ * ) ▁ ほ ん と 学生 つ ら い .. . セ ブ チ より 単位 を 優 先 しない とい け ない な ん て .. . ▁ レ ポ 待 って る ね ! 楽 し んで	1	True
9743	▁ 皆 様 、 お は よう ご ざ い ます ( ^ ^ ) 今 日 明 日 は 長 女 の センター 試験 で 先 程 駅 に 送 って き ま した 。 い つ もの ように 4 時に 起 き て 弁 当 作 った のに 、 お 腹 膨 れる と 眠 く なる から カ ロ リー メ イト に する だと ! 昨 日 言 って く れた ら もう 1 時間 寝 れた のに ～	1	True
9744	▁ 行 く の かい	4	True
9745	▁ @ k a z u u um a 6 8 ▁ ほ ん ま 腹 立 つ っ ( ; _ ; ) 男 は な ぁ って か ず ま 君 も 男 ! ▁ って か 男 は な に ? ! 彼 氏 のか た も つ ん ? ! わ ら	2	True
9746	▁ 早 速 .. . 幸 せ が 〜 ▁ い や さ 効果 ? w w w ▁ 未 だ w ow ow 契約 して なく て ▁ 昨 夜 の 放送 も 諦 め .. . ▁そ した ら .. . 朝 一 同 僚 が 〜 ▁ 昨 夜 星 野 源 の 何 か 放送 して た け ど .. . ▁ 録 画 して お いた から 、 近 日 中に 持 って くる ね .. . って 〜 ▁ す か さ ず .. . 何 食べ たい ? って 聞 い ちゃ った ← お 礼 の つ も り ▁ # 星 野 源	1	True
9747	▁ か ー わ ー い ー い ! ▁ な んな の ? ツ ン デ レ ▁ 人の 寝 起 き の 声 って ▁ 可 愛 い って 無 理	0	True
9748	▁ 舞 祭 組 村 の 初 回 も 欲 しく な って きた でも 、 キ ス マイ につ ぎ こ ま な き ゃ い け ない から ぐ っ と ガ マン ▁ な んで か ぶ せて きた 新潟 ー	1	True
9749	▁ わ か る ! ▁一 番 ハ ード ルの 高い 初めて の 融 資 を超 え させる 甘 言 で す よ ね ー 。 ▁ 金 利 4 . 7 〜 18 .0 って 謳 って ます け ど 、 ほぼ 18 % 固 定 だと 聞 いて ます し 。 ▁ お っ しゃ る 通り 、 C M が一 昔 前の 開 いて て よ かった セ ブ ン イ レ ブ ンの ノ リ が .. . 違 う だけ ろう と	4	True
9750	▁それ しか ! 方法 は ! ! ! ない !	1	True
9751	▁ @ M y l ov er Y u u ▁ R T あり が とう で す っ フォ ロー させ ても ら い ま した	0	True
9752	▁ @ 6 c ol or f ul _ k ▁と ろ と ろ	4	True
9753	▁ 永 野 愛 理 の子 宮 に 還 り たい と か 永 遠 に 言 って る オ タ ク を ず っ と 膝 枕 して て 精神 が 枯 れ 果 て て しまった	1	True
9754	▁ 物 凄 く 雨 が 降 って る ▁1 日 雨 と か 蒸 した まま ▁ 学校 行 く までに び し ょ 濡 れ だ	1	True
9755	▁ 凄 い 何 で す か ～ これ ?	3	True
9756	▁ 朝 ご は ん ▁ 塩 ダ レ キャ ベ ツ ▁ ミ ョ ウ ガ の お 味 噌 汁 ▁ 結局 ご 飯 ぜ ん ぜ ん 炊 き 上が ら なく て 食べ られ そう に ない ▁p ic . t w it ter . c om / U j D j s v U x L h	1	True
9758	▁ 自分の 方向 音 痴 さ を 改 めて 思 い 知 ら された	3	True
9759	▁ え 、 大 丈 夫 ?	3	True
9760	▁も ー さ 、 静岡 に 住 み な よ w w ▁ わ ー い ▁ ど ー する の かな ぁ って 少 し 不 安 になった 気 持ち を 悟 った あ な た は 流 石 で す w w	4	True
9761	▁ @ t om o _ m o e 0 70 1 ▁ ご 連絡 遅 れて 申 し 訳 ご ざ い ま せん ▁ 羊 魂 の 小 瀧 望 く ん 団 扇 で よ ろ しい で す か ?	1	True
9762	▁ @ 7 37 3 N am ir in ▁ 懐 い や ろ ( ▁ ̄ ^ ▁ ̄ ) ゞ 笑 ▁ ほ ん ま 、 恥 ず かった	3	True
9763	▁ 久 し ぶ りの 9 時 から バ イト は ね む い	1	True
9764	▁4 日 間 も み んな で わ いわ い して た のに 急 に 1 人 さ み しい わ w w ほ ん と 楽 し かった な 〜	0	True
9765	▁ ✩ T E S T 2 時間 終 わった ら 講 座 ある と か ま じ ふ ぁ っ く ✩	2	True
9766	▁ @ t s m t 6 9 ▁ ゲ イ も スト レ ート も DJ も オー ガ ナイ ザー も み んな 一 つ になって 、 動き 出 さ ない と で す ね	4	True
9767	▁ @ s u g ur ut a j im a ▁ 意識 して ると 良 い み たい 。 何 でも い ー や ! は 危 ない ▁ 最 近 気 づ いた 遅 っ	3	True
9768	▁ 嘔 吐 と 腹 痛 で コン ビ ニ の ト イ レ から 出 られ ま せん	1	True
9769	▁ @ R I C H I E _ R I C H I E _ ▁マ ジ で ? 残 念 見 に 行 こう と思 って た のに 〜	1	True
9770	▁ コン テク スト を 掘 り 下 げ て 図 と 地の 両 方 を 埋 め つ く し コ ント ロ ール した い 気 持ち と すべて の 文化 から 解 放 されて い い と思 う ように した い 気 持ち がある	4	True
9771	▁ 素 敵 な 打ち 上げ に参加 させ ても ら って ま ～ す ▁ 今 日 ▁ 入 籍 した 人 や 、 来 月 出 産 する 方 や 。 ▁ 妊 婦 三 人 ! ▁ め で たい っ ▁h t t p : / / p . t w ip p le . j p / C 4 m 7 r	0	True
9772	▁ @ 7 s a ot an ▁ 雷 も 雨 も まだ まだ 凄 いで す ▁この 中で 仕 事 中 な んで す が 、 恐 いで す ▁ 頑 張 れる ように 、 さ お た ん 写 メ 下 さ い ( 笑 )	3	True
9773	▁ 成 人 式 という 名の 麻 雀 疲 れた	1	True
9774	▁ @ d oc om o h it os u j i ▁ ほ ん と ? ? ? そ ー 言 われる ことが 1 番 う れ し ぃ	0	True
9775	▁ 早 起 き す ぎ た ʕ • ᴥ • ʔ ▁ 昨 日 お 店 でも べ ろ べ ろ で アフ ター で コ カン チュ ラ した ら 死 んだ	1	True
9776	▁オ レ の 乗 って る 一 本 あ との 電車 が 人 身 事故 だ って さ ! ▁ お か げ で 二 俣 で 止 ま って る	1	True
9777	▁ @ n y an y am y an ▁ 常 識 的に 考え な さ い って 。 その 他 も ろ も ろ お 説 教 された !	3	True
9778	▁ 絵 文字 い ろ い ろ 増 えて る ～ ▁ 恐 竜 欲 し かった の よ	4	True
9779	▁ 電車 内 。 バ カ で かい イ ビ キ か いて ね て る 女性 が .. .	3	True
9780	▁ @ f m i _ fa ir i th m ▁ @ m ay un 23 8 ▁ ぉ は よ ー	0	True
9781	▁ @ g i bs on the v ▁ あり が とう 右 手 で ハ ンド ル 握 って 、 左 手 で ギ ア を ロー に入 れて 、 右 足 で 半 クラ ッチ にして 、 左 足 で ゆ っ く り アク セル 踏 み ながら ゆ っ く り クラ ッチ 繋 いで .. . や りに く そう ウォ ー カー マ シン ら しい わ	0	True
9782	▁ ぽ ん た ろう さん 、 お は よ ー ご ざ い ます ▁ 自分 が 住 む 所に 有 り ながら ▁ 真 下 まで 昨 日 初めて 行き ま した ▁ 近く で 見 る とな かな か デ カ いで す ▁ 今 日 も 1 日 良 い 土 曜 の お 時間 となり ます よ ー に ▁ ヽ ( ≧ ∇ ≦ ▁) ～ よ ろ し ゅう ♪ ▁p ic . t w it ter . c om / Q s u M 7 r y P F 3	0	True
9783	▁ ま さ か の 雨 冬 の 雨 ほど や る 気 失 せる もの はない .. .	1	True
9784	▁ や ば い 今 日 飲 み 会 だ ▁ お れ お 酒 飲 め ない け ど ▁ 絶 対 飲 ま される よ な ▁は い 、 オ ワ タ	3	True
9785	▁ む ▁ 邪 な 想 像 に ふ け って る とな んだ か 興 奮 してきた ▁ 寝 な き ゃ い け ない のに ぃ ▁( ( ( o ( ` ω ▁ ́ ) o ) ) )	1	True
9786	▁ ち わ っ ち 登場 ! ! ▁p ic . t w it ter . c om / A 6 h S L P M J	0	True
9787	▁ 可 愛 い 子の 水 着 が み れる んだ ぞ ち く し ょ ー	1	True
9788	▁ だ れ か 千葉 工 大 の オープン キャン パス 行き ま せん か ぁ 〜 〜 〜 ▁19 日 で す	4	True
9789	▁ プ ール の中で 左 腕 抜 ける と か ▁ 普通 に 考 えた ら め ちゃ グ ロ テ スク ▁ # バック スト ロ ーク	3	True
9790	▁ え ー ー ー ー ー ー ー っ 可 愛 い ～ ～	0	True
9791	▁ @ s om e k en 0 90 3 ▁ お は よう ご ざ い ます 。 ゴ メン な さ いで した ▁ 次の 機 会 よ ろ しく お 願 い しま す	1	True
9792	▁ お は よう ご ざ い ます ▁ ゴ リ 眠 い ー	4	True
9793	▁ @ ch i y n 3 ▁ @ ar ip p i 12 4 ▁ 日 程 、 見 て くる ! あ と 、 お 値 段 も ▁ な ん かな 、 調 べ たら 利用 停止 ? ら しい 退 会 は 別 に 方法 がある ら しい わ め んど く さ い け 、 停止 で い い かな w 気 が 向 いた ら また 始 め れる し w w	4	True
9794	▁全 然 寝 れ や ん かった	1	True
9795	▁h ar u さん こ ん ば ん は ✩ ▁ あり が と ー ▁h ar u ▁ さん の お か げ で ▁と ▁2 つの 顔 を持つ カ エル になった よ ～ ▁ 明 日 からの お 仕 事 頑 張 ろう ね ～ ( * ^ _ ^ * )	0	True
9796	▁ @ s _ a a a a an ▁ い ら ん わ ! w w ▁ あ ん なが 白 使 え よ ! とも く ん に 貰 った クロ ックス や ね んで ? な ん であ ん なが 使 う ん ぷ ん ぷ ん	2	True
9797	▁ す み ま せ ー ん 企画 しま す ! ! ! !	4	True
9798	▁そ う な の .. .. .. 驚 き 桃 の 木 だ よ .. . ▁ ところ で 保 健 ま ー ー ー ー じ で 無 理 な んだ け ど どう しよう ね ? ? ? ? ?	3	True
9799	▁同 じ 愛 情 を 注 ぐ な ん て な かな か 難 しい よ な .. .	1	True
9800	▁ @ m t 9 22 o ▁ え 、 食べ ちゃ った ? ? ▁ な ん か め っ ちゃ 並 んで た し 美 味 し そう だった から 食べ よう とした け ど 虫 見 た 瞬 間 ジャ ガ バ タ 食べ る 気 失 せた ▁ ベ ッ コ ダイ ジョ ウ ブ ? ? ▁は い って なかった ? ちゃ ん と見 た ?	1	True
9801	▁ @ k ak o o o o o 12 3 ▁ お 金 ない んだ が どう しよう ス プレー ?	3	True
9802	▁ @ K n 0 3 18 K ot o h a ▁ @ m a ed ar i k o 0 5 29 ▁ @ ar as h ic k _ s ay ak a ▁ 頑 張 れ ( ; _ ; ) ( ; _ ; ) 笑 笑 ▁ イギリス 一 曲 が無 駄 に 長い し 飽 き そう だ し 辛 そう ▁と り あ え ず 夏 会 までの 辛 抱 だ とは 言 っても もう 金 曜 しか 練 習 日 ない け ど ! 笑 ▁ 楽 し み にして る	1	True
9803	▁ 台 風 が 近 づ いて おり ます ▁ 風 が 強い .. . ▁ み んな も 気 をつ けて ね ▁ 今 日 1 日 ケ ガ の ない ように	3	True
9804	▁ 京都 で 人 集 ま っても 大 丈 夫 そう な スト リート できる 場所 って あった り しま す か ? ?	4	True
9805	▁ @ a A a as ss s S k n n ▁ テスト な の ? ▁ 頑 張 って ! ! ! ▁ 頑 張 った ら 嵐 に 会 える !	0	True
9806	▁ @ s c ar ec ro w _ 7 2 ▁ ま ぢ か 知 ら ん かった ▁ へ ー き か 、 たい し ょ ー	3	True
9807	▁ @ k u j ii r as an ▁ じ ゃ あ 逆 にな に が 廃 棄 になる んだ よ ! ! ! ! ! ! ! !	2	True
9808	▁ 背 中の デザイン の 写真 来 た ▁ 俺 が 言 った 通り になって 理 想 的 過 ぎ て ビ ック リ ▁本 当 い い 彫 師 さん に 巡 り 会 えた ▁ 写真 載 せた い け ど と り あ え ず 非 公開 に し と く ▁ 筋 彫 り 終 わった ら 載 せる ね ▁ 刺 青 入 れる なら 針 中 毒 さん 安定 で す	3	True
9809	▁ よ し 。 決 めた ! ! ! ! ▁ 食 いは 残 した く ない から 。 ▁ 自分 が や り たい 方 に進 もう	4	True
9810	▁ な ん でも う 残 り 僅 かな ん ▁ 在 庫 数 お か しい や ろ	2	True
9811	▁ @ sh i os a i _ 3 37 3 ▁ 嫌 な 子が 居 る も んだ ね あ ん まり 気 に しない 方が 良 い よ 無 理 して 付き 合 う 事 も 無 い と思 う よ あ と 、 ヒ バ リ の こ ころ も 名 曲 だ よ	2	True
9812	▁ あ 、 、 、 ドラマ 逃 した っ っ ( ▁ ゚ д ゚ ) 今 週 2 番 目の ショ ック	1	True
9813	▁ ね む す ぎ て 何 回 も ▁ 目 の中 に アイ ライン ぶ っ さ して た ▁ ざ つ い しま じ 無 理 ね む す ぎ	1	True
9814	▁ お は よう ご ざ い ます ▁ 秋 晴 れ の 爽 や かな 朝 で す ね ▁ 今 日 は 大阪 校 の 創 立 記念 日 ▁ 大阪 に 開 校 して から ち ょう ど 35 年 で す ▁これ からも よ ろ しく お 願 い しま す	0	True
9815	▁ @ JA P A N E S E 0 5 22 ▁ 残 念 .. . は ずれ で す ▁8 / 28 ( 火 ) まで 一 投 稿 に 付き 一 回 チャ レンジ できる よ ▁マ ック フ ルー リー ▁ 白 い ブラ ック サン ダー が 8 / 29 ( 水 ) より 全国 で 販売 開始 絶 対 食べ て ね ▁p ic . t w it ter . c om / O 1 h 3 WS e H c H	1	True
9816	▁ まだ 処 女 だ っ かか .. .. ..	1	True
9817	▁ う ぜ ー だ り ー 昨 日から イ ライ ラ する	2	True
9818	▁ 醤 油 につ けて しまった の て ます かい や 、 食べ て く れて 嬉 しい で す 笑	0	True
9819	▁ っ あ 。 や ば い .. . ▁ 今 起 きた ▁も ぉ 朝 から う る さ い	2	True
9820	▁ @ y un a _ c le ar s ▁ ゆ う な さん ▁ お は よう ご ざ い ます ▁ ♪ ▁ わ っ 、 困 り ます ね ▁一 度 ショ ップ で 見 ても ら った ほう が い い か も し れ ま せん ね ▁と っても 素 敵 な h ap p y ▁d ay になり ます ように ▁p ic . t w it ter . c om / N S v u h j D M j y	4	True
9821	▁ い ま した ! い ま した ! ▁ わた し 日 焼 け 止 め は 持 って きた んで す け ど 、 虫 除 け 持 って き て なく て や ば ば .. . ▁ でも と り あ え ず 森 ゾ ーン 抜 けた ので 大 丈 夫 や と思 い ます !	3	True
9822	▁ @ C h at ic h at i Y u u ▁ あ や 、 お つか れ ちゃ ん ( ^ O ^ ) / ▁ 酒 に 呑 ま れた ら あ か んで 〜 ( ^ _ ^ ; ) ▁t w e et が 表示 され ない こと 、 よく ある な あ ! ▁ T w it ter の バ グ な ん よ ね	4	True
9823	▁大 歓 迎 ▁ て か 俺 が 聞 こ え ん わ 笑 笑	0	True
9824	▁ @ t an ay os h i 1 10 4 ▁ ガン バ リ マス ッ	4	True
9825	▁ 変 態 で す ね	1	True
9826	▁ 電車 で レ ゴ ランド の 袋 持 って る 人が いて 、 行 った こと ある 人が 実 在 する んだ って なった	3	True
9827	▁ @ le x om l ▁ 無 理 する な よ	3	True
9828	▁ 家の 車 ( ワ ゴン R ) の フロ ント ガ ラ スが 割 れ ま した ▁ ガ ラス 取り 換 え で 値 段 高い で す 。 ▁p ic . t w it ter . c om / W E j l n r c q	1	True
9829	▁ な んで し って ん の よ ▁ い ぇ ぇ え え え え え え え え え え あ ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ▁ 運 命 で す か ね ?	0	True
9830	▁ @ ay ap o y o o o o o o o ▁ な んだ よ その 言 い 方	2	True
9831	▁ ど の 曲 も 恋 愛 ソ ング な の にも 関 わらず W a T の 2 人の ことを 歌 って る ように しか 思 えない のは 歌 詞 の 随 所 に出 て くる 「 2 人で 」 と か 「 僕 達 」 と か .. .. .. W a T が 「 2 人 」 の ユニ ット な のが 原因	4	True
9832	▁ 足 場 に 囲 ま れ 早 ひと 月 .. . 空 も 見 上げ に く いわ ▁ まる で カ ゴ の ブ タ ᄏ ▁h t t p : / / t w it p ic . c om / 9 sp 30 t	1	True
9833	▁ あ 、 そう な の ? ?	4	True
9834	▁ ま さ か の 事故 & 入 院 な う ▁ 人 生 何 が起こ る か わ ら ん ね ～ ▁h t t p : / / p . t w ip p le . j p / s x K 6 q	3	True
9835	▁ お は よ ー ご ざ い ます	0	True
9836	▁ @ _ _ M Y T A N _ _ ▁ セ ブ ン 限定 だ よ ! ! ! セ ブ ンの シ ュー ク リー ム を 真 似 して 作 った ら しい ! ! ! まず そ ! ! ! ぺ っ ぺ コン ポ タ まず い って 聞 いた んだ け ど ( 爆 笑 ) て か 、 全 部 普通 に まず そう だ よ ね ( 爆 笑 )	4	True
9837	▁ @ et y o o on ▁ 可 愛 が ると か .. . コ エー	3	True
9838	▁ @ m s km r l _ k ▁ ٩ ( ▁ ̆ ◊ ▁ ̆ ) ۶ オ ッ ハ ヨー ー ーン ! ! ! ▁ 生き て る か ぁ い かい ? ? ▁ こ ちゃ ら も 寝 落ち で ▁ 今 から 昨 日の 見 る ー ー ( 笑 ) ▁ 今 日 も 楽 しく い こう ね よ ろ しく で ー す	0	True
9839	▁ @ j un p en i ▁ う わ ー 1 人で クラ ウン に いった お 前 が ゴ ッド だ な ( ^ ▁ ^ )	4	True
9840	▁そ っ か 、 大学 生 は 夏 休 み か 。	1	True
9841	▁ 寝 坊 し ちゃ った ▁ ギリ ギリ 作 り も 間に 合 った ▁ 目 が 覚 めた のが 5 時 30 分 だった の であ わ て た よ	3	True
9842	▁ ひ ろ か ず さん お は ぴ ょ ん あり が とう ご ざ い ます そ んな そ んな .. . ! こ ち ら こ そう る さ く し ちゃ って す い ま せん	0	True
9843	▁ あ ー ちゃ ん 出 た よ 〜 〜 ▁ チーム A に 指 名 される よう 拡 散 しま ー す ▁ # ドラ フト 3 期 生 ▁ # 渡 部 愛 加 里 p ic . t w it ter . c om / D x E n w o D 2 r x	0	True
9844	▁ サ チ コ さん ま さ か の リ ツ イ ート ▁は ず か し は ず か し ( ▁ ́ ・ ω ・ ` ▁)	3	True
9845	▁ @ c ar ol 6 4 m ay ▁ ま ゆ ちゃ ん 、 お 早 う 御 座 い ます そう で す 笑 顔 が一 番 で す ね ( ^ 。 ^ ) ▁ 少 し 天 気 が 悪 いで す が 元 気 に 顔 晴 り ま しょう 。 今 日 も 元 気 と 笑 顔 で 良 い 一 日 になる 〜 ( ⌒ ▽ ⌒ )	0	True
9846	▁ @ mm _ d is _ j a ▁ 別 に 興 味 ない	1	True
9847	▁ ダ メ だ 決 断 出来 ない 。	1	True
9848	▁ 変 な 夢 で 起 き て 気 分 悪 い	1	True
9849	▁ @ B ec k y _ b e k i k o ▁ ベ ッ キー 俺 には 出来 ない ょ	3	True
9850	▁ @ k ac h u am o ▁ @ Y as u 8 H an a ▁ 賞 味 期 限 13 日 だ ・ ・ ▁ 私 は X m as まで い き て お れない	1	True
9851	▁ お は よう ご ざ い ます 。 金 星 見 る の 無 理 っ す ね w そ んな 朝 は これ から ▁ # n ow p la y ing ▁ ニー ター ▁ ♪ ▁ 結 城 リ ナ ▁h t t p : / / t w it p ic . c om / 9 t 7 s j 0	4	True
9852	▁ 私 も 見 かけ ん よ	4	True
9853	▁ 11 日に 任 天 堂 の 岩 田 社長 亡 く なった んだ ね 。 悲 しい 事 だ	1	True
9854	▁そ う な の ▁2 / 12 は 別の 予定 が入 って て 参加 出来 ない の ( ▁ ́ ; ω ; ` ) ▁ ラム ちゃ ん に 会 いた かった	1	True
9855	▁t e a さん お は よう ご ざ い ます ▁も う 朝 から 目の 毒 で す ( 笑 ) ▁全 く お 腹 が ギュ ル ギュ ル 言 って ます	2	True
9856	▁ @ y u k a 0 9 27 n ▁ うち も 思 った ▁そ わ そ わ した 笑	3	True
9857	▁ 雨 ザー ザー で ヤ バ い ▁ ビ ョ シ 濡 れ で 学校 は 最 悪	1	True
9858	"▁ # ニ コ ール ・ キ ッド マン ▁ って こう 書 く んだ ぁ でも "" 奪 金 球 "" って .. # ゴール デ ング ロー ブ 賞 ▁ # セ ク ハ ラ ▁ # G ol d en G l o b es p ic . t w it ter . c om / z S b q S ir f f Z"	4	True
9859	▁ あ の シル エ ット は 小 瀧 だった のか ～ ▁ あた し は シ ゲ ア キ 加 藤 だと お も った よ ～ ( 笑 )	4	True
9860	▁ 電話 に出 た のが 間 違 え だった か .. 明 日 も 仕 事 ある のに .. . ま ぁ 、 誘 われる という 事 に 感 謝	0	True
9861	▁ @ m e i _ p y on _ w ▁ ま さ か の 現 金 払 い と か じ ゃ ない よ ね ? ? ? ? ? ? ▁全 く 詳細 見 て ない んだ け ど さ っ	3	True
9862	▁ ど こ に 座 っても 眠 く て ダル く て 。 仕 事 して る か は 尊 敬 。 つか の間 でも 休 む 。 一 瞬 の う と では ね え 。 は ー あ 。 や は り より 悪 い 。 や る 気 なし 。 役 立 た ず 。 役 立 た ず 。 役 立 た ず 私 の 役 に 立 つ や つ 以外 この 世 から 消 え ろ 。 地 獄 に 落ち ろ 。 風 さ わ や か 。 外 は 暑 い 。 また 少 し う と 。 め ん ちゃ ん	2	True
9863	▁ # カ ツ モ ニ ▁カ ツ ノ リ さん 、 お は よう ご ざ い ます ! ▁ お 正 月 気 分 も もう 終 わり で す ね ( ^ ^ ) / 仕 事 頑 張 り ます ! それ にして も 振 り 袖 レン タル 業 者が も ぬ け の 殻 成 人 式 に出 られ なかった 人 も いる な ん て ( > o < ) ▁ リ ク エ スト は 、 新 成 人 に向 けて 、 M s . O O JA の 「 エ ール 」。	1	True
9864	▁ 学 級 閉 鎖 ダ ァ ▁ 皆 大 丈 夫 かな ぁ ( ▁ ́ ・ _ ・ ` ) ▁ 宿 題 12 間 分 頑 張 り ます ▁ 皆 さん も イン フル エン ザ など ▁ 気 をつ けて 下 さ い ▁ 自分 も 気 をつ け な き ゃ	3	True
9865	▁ U E N の 太陽 神 A n n a さん は F T J に 凱 旋 異 動 な の ? ? ? ? ▁そ り とも ヘ ル プ ? ? ? ? ▁ お 札 情報 探 さ な き ゃ .. . ▁それ にして も 今 週 は 自 店 盛 り 上が り す ぎ 、 マン チ ケ バン バン 飛 ぶ わ こ んな ん ▁ # f e el c y c le	3	True
